stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
a2vt4L4z,Andhrabank,Andhrabank,17.397683,78.36495146,ANDHRABANK twd Narsingh
USjOwGsm,Puppalguda,Puppalguda,17.39577364,78.36318388,PUPPALGUDA twd Gandipet
bXlqZawB,Narsinghi,Narsinghi,17.39047657,78.3579975,NARSINGI ROAD twd Shaikpet
yQItmgHB,Puppalguda,Puppalguda,17.40211376,78.3734886,PUPPALGUDA twd Tolichowki
Fx9VQwy4,Andhrabank,Andhrabank,17.39767788,78.36491525,ANDHRABANK twd Mehdipatnam
bNZk3Mdb,Govt Head Quarters,Govt Head Quarters,17.39982785,78.36494208,GOVT HEADQUARTERS twd Mehdipatnam
ROAu6Lwn,Vinayak Nagar,Vinayak Nagar,17.40093352,78.36713612,VINAYAKNAGAR twd Mehdipatnam
KxVnipPH,Shaikpet,Shaikpet,17.40251112,78.38055052,SHAIKHPET twd Tolichowki
0UsA9P7A,7 Tombs,7 Tombs,17.39752175,78.40069793,7 TOMBS CHOWK twd Tolichowki
jDMq77GU,Virat Nagar,Virat Nagar,17.39799525,78.40514839,VIRAT NAGAR twd Mehdipatnam
HBSFh1ve,Shaikpet,Shaikpet,17.40240202,78.38046335,SHAIKPET twd Gandipet
904sKAfw,Almas Hotel,Almas Hotel,17.34331,78.46614,Almas Hotel twd aramghar
AGuSilpA,Boystown,Boystown,17.344176,78.461821,BoysTown twd Aramghar
A68xPZnw,Kalapattar,Kalapattar,17.345292,78.45647,Kalapattar twd charminar
O1pCaOX3,Boystown,Boystown,17.344195,78.461885,BoysTown twd charminar
sFPYJFGd,Almas Hotel,Almas Hotel,17.343531,78.466024,almas Hotel twd charminar
AilpLs87,Janapriya Lenin Nagar,Janapriya Lenin Nagar,17.31787265,78.5239755,JANAPRIYA LENIN NAGAR
Dk48JvB8,Kalij Khan Darga,Kalij Khan Darga,17.34140101,78.37288678,KALIJ KHAN DARGA twd Himayath Sagar
Atxn9zfY,Hostel Twd Srinidhi School,Hostel Twd Srinidhi School,17.349,78.348,HOSTEL twd Srinidhi School
Ph90O21K,Sri Nidhi School,Sri Nidhi School,17.34121681,78.34047228,SRINIDHI SCHOOL twd Aziz Nagar
EfTcG7cR,Aziz Nagar,Aziz Nagar,17.33613179,78.327383,AZIZ NAGAR twd Nagireddygudem
zDgwU0bK,Nagireddiguda,Nagireddiguda,17.3019069,78.33128571,NAGIREDDIGUDA twd Bakaram
fVKWlCir,Nagireddiguda,Nagireddiguda,17.30189154,78.33138763,NAGIREDDIGUDA twd Aziz Nagar
kXITRmT0,Aziz Nagar,Aziz Nagar,17.33620111,78.32731068,AZIZ NAGAR twd Mehdipatnam
vABXTRWf,Sri Nidhi School,Sri Nidhi School,17.34122705,78.34025234,SRINIDHI SCHOOL twd Appa
uFdLeUt8,Mile Stone,Mile Stone,17.349,78.348,HOSTEL twd Appa
EhrHHkG6,Himayath Sagar,Himayath Sagar,17.34,78.362,HIMAYATH SAGAR twd Kalimandir
w49uNtke,Kalij Khan Darga,Kalij Khan Darga,17.34158542,78.37289885,KALIJ KHAN DARGA twd Kalimandir
Qy5wveoQ,Fathimapuram,Fathimapuram,17.16766737,78.27859103,FATHIMAPUR twd Chegur
6n9iopKc,Theegapur,Theegapur,17.16067366,78.2709682,THEEGAPUR twd Kothur
BQ5WIrSO,Chengicherla X Rd,Chengicherla X Rd,17.411715,78.606892,CHENGICHERLA X Road twd Chengicherla
DS9OYF9Y,Rtc Colony-Cgcl,Rtc Colony-Cgcl,17.41980601,78.60681832,RTC COLONY-CGCL twd Chengicherla
ikIC1bic,Mile Stone,Mile Stone,17.44915889,78.61158729,IOC X ROADS twd Chengicherla
Z30Pa3qu,Ioc X Roads,Ioc X Roads,17.44905878,78.61154437,IOC X ROADS twd Mallapur
SyfDLtWM,Kothur-Sdnr,Kothur-Sdnr,17.1475507,78.28866005,KOTHUR twd MGBS
tOUM4dKy,Nyamathapur,Nyamathapur,16.97873629,78.43795985,NYAMATHAPUR twd Kadthal
XBM8PYes,Makthamadharam,Makthamadharam,16.97095551,78.44956578,MAKTHAMADHARAM twd Shamshabad
S73m73JO,Konaipalle-Medchal,Konaipalle-Medchal,17.68651859,78.45993517,KONAIPALLY
1VtlXOsg,Mehdipatnam,Mehdipatnam,17.39860183,78.44412625,MEHDIPATNAM(distric stop) twd JBS
BhNjzHcm,Mm Kunta,Mm Kunta,17.24494246,78.5750335,MM Kunta
MHPMXCpm,Koheda X Road-Thorrur,Koheda X Road-Thorrur,17.2829045,78.642084,KOHEDA X ROAD twd Hayathnagar
RHAzr6oE,Neelakanta Twd Peerlagudem,Neelakanta Twd Peerlagudem,17.27861201,78.73256564,NEELAKANTA twd peerlagudem
zA8HoZXp,Peerlagudem,Peerlagudem,17.27626348,78.74219209,PERLAGUDEM twd Kottagudem
SJMG2roU,Peerlagudem,Peerlagudem,17.27620459,78.74224305,PERLAGUDEM twd Majedpur
Tw2GU1K6,Neelakanta Twd Mazidpur,Neelakanta Twd Mazidpur,17.27851981,78.732512,NEELAKANTA twd Mazidpur
vHk8B4He,Adibatla X Roads,Adibatla X Roads,17.22867276,78.50965396,ADIBATLA X Road twd Charminar
EaGDEeCn,Adibatla X Roads,Adibatla X Roads,17.22863802,78.50965795,ADIBATLA X Road twd Kongakakalan
iUs2rDMj,Jannai Guda,Jannai Guda,17.1984243,78.5092923,JANNAIGUDA twd Charminar
KvdkEDCc,Raviryal Gate Twd Charminar,Raviryal Gate Twd Charminar,17.25902318,78.47508429,RAVIRYAL GATE twd Charminar
mGjWr0nS,Raviryal Gate Twd Amangal,Raviryal Gate Twd Amangal,17.25890178,78.47547058,RAVIRYAL GATE twd Amangal
jrPDtDSC,Toli Chowki,Toli Chowki,17.39941586,78.41594696,TOLICHOWKI twd Hakimpet kunta
avagnb6F,Hakimpet-Tolichowki,Hakimpet-Tolichowki,17.40300029,78.41710433,HAKIMPET twd Hakimpet kunta
CBnHRQxv,Hakimpet Kunta,Hakimpet Kunta,17.40726297,78.41402918,HAKIMPET KUNTA
6G3zY5Em,Hakimpet-Tolichowki,Hakimpet-Tolichowki,17.40276104,78.41734715,HAKIMPET twd Mehdipatnam
VclyBacm,Zia Talkies,Zia Talkies,17.39314198,78.45698837,ZIA Talkies twd Namaplly
1Kr5NeC5,Bazar Ghat,Bazar Ghat,17.39427967,78.46262187,BAZAR GHAT twd Nampally
SKS5rzaM,Nampally Darga,Nampally Darga,17.391,78.467,NAMPALLY DARGAH twd Koti
kLuUelTr,Board Of Intermediate,Board Of Intermediate,17.39,78.469,LATHA TAKIES twd Nampally
GDgUVcNz,Nampally Darga,Nampally Darga,17.391,78.466,NAMPALLY Dargah twd Mangalhat
DSffwNC2,Bazar Ghat,Bazar Ghat,17.39420844,78.46251614,BAZAR GHAT twd Mehdipatnam
pHo1czMl,Zia Talkies,Zia Talkies,17.39308864,78.45701695,ZIA Talkies twd Mehdipatnam
BVybYncN,D Mart,D Mart,17.33142079,78.56593073,T V COLONY twd Ganesh temple
PFZOXkgM,Bdl Quarters Dathu Nagar,Bdl Quarters Dathu Nagar,17.33130813,78.50882113,BDL
GsFFGRJK,Nallagandla,Nallagandla,17.47724832,78.30654368,NALLAGANDLA twd THOTA
AuWxhbS1,Indira Nagar,Indira Nagar,17.471801,78.293052,INDIRA NAGAR twd Kollur
NAIZwtcD,Tellapur,Tellapur,17.47016908,78.28822015,TELLAPUR twd Kollur
oR2EN5eE,Bojya Tanda,Bojya Tanda,17.4447,78.2404,BOJYA Tanda twd Kollur
wK1ZWRwh,Edulanagulapalle,Edulanagulapalle,17.4406,78.2264,EDULANAGULAPALLE
iyzJvCWV,Baljaguda,Baljaguda,17.33881387,78.68353486,BALJAGUDA twd Tarmathipet
7eHgjEgO,Baljaguda,Baljaguda,17.33886125,78.6835724,BALJAGUDA twd Kawadipally
BoNlhEmU,Gayathri Nagar-Injapur,Gayathri Nagar-Injapur,17.31376831,78.5811925,GAYATRI NAGAR twd Injapur
TGsN9Wue,Venkateshwara Colony-Injapur,Venkateshwara Colony-Injapur,17.31311793,78.58405173,VENKATESHWARA Colony twd Injapur
LTfjUTyE,Bhavani Enclave,Bhavani Enclave,17.307,78.587,BHAVANI ENCLAVE twd Injapur
J4ZJCCgb,Injapur-Hyd,Injapur-Hyd,17.302,78.586,INJAPUR VILLAGE twd Yamjal
QQi6zjTj,Injapur-Hyd,Injapur-Hyd,17.30188642,78.58613311,INJAPUR VILLAGE twd Hayath nagar
OPlgMIrM,Bhavani Enclave,Bhavani Enclave,17.30728459,78.58717917,BHAVANI ENCLAVE twd Saheb nagar
CLIMeCLU,Venkateshwara Colony-Injapur,Venkateshwara Colony-Injapur,17.31316146,78.58407855,VENKATESHWARA Colony twd Saheb nagar
b7pvPbhF,Gayathri Nagar-Injapur,Gayathri Nagar-Injapur,17.31376194,78.58122603,GAYATRI NAGAR twd Raithubazar
xV3AXybA,Chinna Golconda,Chinna Golconda,17.21607548,78.38903527,CHINNA Golconda twd Shamshabad
f2hYmISZ,Theegapur,Theegapur,17.160597,78.270903,THEEGAPUR twd Chegur
x7nCK0hW,Pulimaktha Village Twd Shamsabad,Pulimaktha Village Twd Shamsabad,17.16917684,78.35921288,PULIMAKTHA VILLAGE twd Shamsabad
jVtb5Cm3,Nagireddipalle-Maheswaram,Nagireddipalle-Maheswaram,17.16341601,78.36311285,NAGIREDDYPALLY VILLAGE twd Shamshabad
0leL5NpD,Sanghiguda,Sanghiguda,17.19969585,78.38540196,SANGHIGUDA twd Shamshabad
X2ryL72k,Pulimaktha Village Twd Ameerpet,Pulimaktha Village Twd Ameerpet,17.1691589,78.35931211,PULIMAKTHA VILLAGE twd Ameerpet
mLzJfT69,7 Tombs,7 Tombs,17.39737584,78.40094804,7 TOMBS twd Alizapur
QA7DB0d4,Banjara Darwaza,Banjara Darwaza,17.39230028,78.39978397,BANJARI DARWAZA twd Bapu hills
kNGGmJ1D,Alijapur,Alijapur,17.39231325,78.3920002,ALIZAPUR twd Secreteriate Colony
rmWjfncX,Secratariate Colony,Secratariate Colony,17.39404592,78.38604569,SECRATARIATE Colony twd Bapu Hills
KD05ast3,Ysr Enclave,Ysr Enclave,17.39010158,78.38252395,YSR ENCLAVE twd Bapu Hills
JS7p4SaA,Ysr Enclave,Ysr Enclave,17.39021685,78.38264197,YSR ENCLAVE twd Alizapur
WsADLBt1,Secratariate Colony,Secratariate Colony,17.39404717,78.38610739,SECRATARIATE COLONY twd Mehdipatnam
eFKgM73O,Alijapur,Alijapur,17.39237386,78.39200422,ALIZAPUR twd Mehdipatnam
eBBWRATW,Banjara Darwaza,Banjara Darwaza,17.3923937,78.39984164,BANJARI DARWAZA twd Mehdipatnam
SJmk04rd,Ahmed Nagar Bus Station-Mh,Ahmed Nagar Bus Station-Mh,17.40370196,78.44101286,AHMED NAGAR
Y1vRqo4H,Thommidi Rekula ( 9 Rekula ),Thommidi Rekula ( 9 Rekula ),16.87713121,78.32483777,THOMMIDIREKULA twd Urkondagate
GHHcC4xa,Rampur,Rampur,16.84760124,78.40525025,RAMPUR twd Urkondagate
ASF90G6U,Medakpally,Medakpally,16.83777387,78.41854329,MEDAKPALLY twd Urkondagate
t7XeywEg,Mile Stone,Mile Stone,16.82334576,78.42608571,MEDAKPALLY Mielstone twd Urukonda gate
Rdb4NhxR,Urkonda,Urkonda,16.73173864,78.41177881,URUKONDA twd Issadan
rfMbtrZ4,Medakpally Mielstone Twd Afjalgunj,Medakpally Mielstone Twd Afjalgunj,16.82329441,78.42599988,MEDAKPALLY Mielstone twd Afjalgunj
hn2JXkYD,Medakpally-Talakondapalle,Medakpally-Talakondapalle,16.83434389,78.41903689,MEDAKPALLY twd Amangal
FtBzNtYc,Rampur-Thalakondapally,Rampur-Thalakondapally,16.84767204,78.40571168,RAMPUR twd Afzalgunj
GxV2Ofap,Lingamdana,Lingamdana,16.8696794,78.32749845,LINGAMDANA twd Afzalgunj
uYTtYCtl,Antareddyguda Twd Chegur,Antareddyguda Twd Chegur,17.13609471,78.25700997,ANTAREDDYGUDA twd Chegur
sosTHIbx,Narsappaguda Twd Chegur,Narsappaguda Twd Chegur,17.15438431,78.25183868,NARSAPPAGUDA twd Chegur
BEtknvd9,Narsappaguda Twd Kothur,Narsappaguda Twd Kothur,17.15448693,78.25201034,NARSAPPAGUDA twd Kothur
5hA48Zgl,Antareddyguda Twd Kothur,Antareddyguda Twd Kothur,17.13607428,78.25733183,ANTAREDDYGUDA twd Kothur
U0CxrAr7,Kondareddipally-Keshampeta,Kondareddipally-Keshampeta,16.93117723,78.29006553,KONDAREDDYPALLY twd Afzalgunj
K3iDwm0S,Gandhi Shankarpally,Gandhi Shankarpally,16.901613,78.3876591,SHANKARPALLY twd Amangal
cT4xRiNG,Gandhi Shankarpally,Gandhi Shankarpally,16.90167164,78.38771939,SHANKARPALLY twd Afjalgunj
0zOZLEVB,Turkalapally-Keshampeta,Turkalapally-Keshampeta,16.91047372,78.37009151,TURKALAPALLY twd Afzalgunj
iQOooGCn,Kalwakole,Kalwakole,17.12681599,78.36155171,KALVAKOLE VILLAGE
Jld5gZBE,Ramakrishnapuram,Ramakrishnapuram,16.91774144,78.35244298,R K PURAM twd Amangal
6A1EbAPD,Lingaraopally,Lingaraopally,16.91384602,78.36091353,LINGARAOPALLY twd Amangal
sOb9UMpk,Lingaraopally,Lingaraopally,16.91396406,78.3609724,LINGARAOPALLY twd Afjalgunj
wcyEEjSY,Ramakrishnapuram,Ramakrishnapuram,16.91778763,78.35251271,R K PURAM twd Afjalgunj
2AUMB6ja,Gurbagh Puranapul Twd Cbs,Gurbagh Puranapul Twd Cbs,17.36914325,78.46918546,GURBAGH PURANAPUL twd CBS
YV0IkVne,Shaikpet,Shaikpet,17.402869,78.399996,SHAIKPET twd Mehdipatnam
RHJTFbS5,Kawaguda,Kawaguda,17.27828418,78.34048031,KAWAGUDA VILLAGE twd Sulthanpally
MZDiDwGg,Vidyanagar,Vidyanagar,17.4034981,78.51077646,VIDYANAGAR twd Nallakunta
tLGrhEu9,Gsi,Gsi,17.36288401,78.56903297,GEOLOGICAL  SERVICE OF INDIA
BGalzd0E,Ramkoti,Ramkoti,17.3905172,78.48519757,RAMKOTI twd King Koti
lWuOBVJV,Babukhanestate,Babukhanestate,17.37149845,78.54092726,BABUKHAN ESTATE twd Dilsukhnagar
ixMmijMC,Babukhanestate,Babukhanestate,17.37150251,78.54087888,BABUKHAN ESTATE twd Sathya nagar
SmaC7fdk,Patny,Patny,17.44388644,78.49568903,PATNY twd JBS
LbMRuyed,Thommidi Rekula ( 9 Rekula ),Thommidi Rekula ( 9 Rekula ),16.87982048,78.32098603,THOMMIDIREKULA twd Chinaadirala
UBLDHwUz,Ekwaipally,Ekwaipally,16.86488711,78.31200063,EKWAIPALLY twd Chinaadirala
YUMUAz6L,Pedda Adiryal,Pedda Adiryal,16.85196511,78.29838567,PEDAADHIRALA twd Jp Dargha
LA4MB0Wp,Ekwaipally,Ekwaipally,16.86464582,78.31201136,EKWAIPALLY twd Jp Dargha
YQMrlHWK,Chinna Adiryal,Chinna Adiryal,16.83821564,78.29924808,CHINNADIRALA twd Afzalgunj
GurVu4R3,Konded,Konded,16.8321774,78.2848084,KONDED twd Afzalgunj
rsP2TrrD,Singamdoddi,Singamdoddi,16.81523769,78.26743302,SINGAMDODDI twd Afzalgunj
HWKJFUnG,Donur,Donur,16.7904595,78.26484204,DONUR twd Afzalgunj
evRGsAmB,Thummaloor,Thummaloor,17.12866666,78.46026778,THUMMALUR twd Maheswaram
r0eOcvGB,Kollapadkal,Kollapadkal,17.08050726,78.36378336,KOLLAPADKAL Village
YNjciDTp,Pedda Adiryal,Pedda Adiryal,16.85252423,78.28669783,PEDDA ADIRYAL TWD KONDED
nM7op47h,Chinna Adiryal,Chinna Adiryal,16.838216,78.299207,CHINNADIRALA twd Ranipet
FqxiruyK,Konded,Konded,16.831947,78.284805,KONDED twd Ranipet
NIBz697P,Singamdoddi,Singamdoddi,16.815262,78.267558,SINGAMDODDI twd Ranipet
EfLRIupS,Donur,Donur,16.79042225,78.26501235,DONUR twd Ranipet
dWODEygj,Vaspula,Vaspula,16.77807169,78.26645138,VASPULA twd Ranipet
FCkr1iMp,Ranipet,Ranipet,16.74846205,78.26872542,RANIPET twd Midjil
zpIAVCNL,Vaspula,Vaspula,16.77805757,78.26651976,VASPULA twd Afzalgunj
dssPVYra,Quthubullapur X Road,Quthubullapur X Road,17.50778524,78.46013367,QUTHBULLAPUR XROAD twd Suchitra
X9cegm0t,Madannapet,Madannapet,17.35804734,78.50514651,MADANNAPET twd MGBS
o1xUbilk,Mile Stone,Mile Stone,17.09234578,78.46610001,KOTHURU TWD GUDUR
HmGHmLEf,Pochamma Gadda Twd Peddamma Thanda,Pochamma Gadda Twd Peddamma Thanda,17.09238303,78.42322112,POCHAMMA GADDA twd Peddamma thanda
ESYKo6JN,Mile Stone,Mile Stone,17.09243169,78.42315539,POCHAMMA GADDA twd Charminar
Xqkhjw0x,"Kamla Nagar, As Rao Nagar","Kamla Nagar, As Rao Nagar",17.47648847,78.5672477,KAMALA NAGAR twd Secunderabad
HoRobIMT,Radhika,Radhika,17.47756653,78.56228532,RADHIKA twd Neredmet
8mZGZKMp,As Rao Nagar,As Rao Nagar,17.47998837,78.55679507,AS RAO Nagar twd Neredmet
oKJFIugE,Sharada Theater,Sharada Theater,17.48131876,78.55454485,SHARADA twd Secunderabad
w8jlcm2R,Sainikpuri,Sainikpuri,17.48318465,78.55027903,SAINIKPURI X RD twd Secunderabad
dSgF5GDb,Vayupuri Sainikpuri,Vayupuri Sainikpuri,17.48351115,78.5458222,VAYUPURI twd Secunderabad
PiahiKNj,Neredmet X Road,Neredmet X Road,17.48202477,78.5371305,NEREDMET X Road twd JBS
HbreG1P7,Vajpayee Nagar,Vajpayee Nagar,17.478,78.538,VAJPAI NAGAR twd Secunderabad
JaXHIWr9,Neredmet,Neredmet,17.473,78.539,NEREDMET OLD PS BUS STOP twd Secunderabad
91kBLvvt,Krupa Complex Bus Stop Hyd_D,Krupa Complex Bus Stop Hyd_D,17.4648426,78.53864696,KRUPA COMPLEX twd Secunderabad
BD7NumeW,Safilguda,Safilguda,17.46052849,78.53555202,SAFLIGUDA twd Secunderabad
f3mBR7UP,Anand Bagh X Roads,Anand Bagh X Roads,17.45847647,78.53662893,ANANDBAGH twd Secunderabad
sU5dcE6i,Rk Nagar,Rk Nagar,17.45527301,78.53555471,RK NAGAR twd Secunderabad
DlGelL20,Vani Nagar Malkajgiri,Vani Nagar Malkajgiri,17.45212194,78.53351623,VANI NAGAR twd Secunderabad
RecmZAiC,Anutex,Anutex,17.45033721,78.53310853,ANUTEX twd Secunderabad
mahJaGvl,Malkajgiri,Malkajgiri,17.44998531,78.5360579,MALKAJGIRI twd Secunderabad
6lo7BLrf,Sairam Theatre Malkajgiri,Sairam Theatre Malkajgiri,17.44607169,78.53560299,SAI RAM Theatre twd Secunderabad
jXn7opYu,Mirjalguda,Mirjalguda,17.44207892,78.53218853,MIRJALGUDA twd Seunderabad
nhtmWZUY,Board Of Intermediate,Board Of Intermediate,17.39,78.469,LATHA TAKIES twd Mallepally
b5cRfEZj,Agapura,Agapura,17.382,78.464,AGHAPURA twd Mangalhat
7mAsUkhg,Beerbanbagh,Beerbanbagh,17.377,78.464,BEERBAN BAGH twd Mangalhat
B0BGgBCG,Beerbanbagh,Beerbanbagh,17.377,78.464,BEERBAN BAGH twd Nampally
Fe7tui4q,Agapura,Agapura,17.382,78.464,AGHAPURA twd Nampally
L5pqF6u5,Aykar Bhavan,Aykar Bhavan,17.40128434,78.47387708,AYKAR Bhavan twd Hyderguda
LuYKlMYO,Bio Diversity,Bio Diversity,17.429606,78.374823,BIO DIVERSITY Complex twd Hitech city
Iu99uRam,Mind Space Centre,Mind Space Centre,17.44188027,78.37711134,RAIDURGAM METRO STATION twd JNTU
ZCaPA2qa,Tcs Deccan Park,Tcs Deccan Park,17.44631223,78.3773768,TCS DECCAN PARK twd JNTU
SdH39K9v,Cyber Gateway,Cyber Gateway,17.44738459,78.37801518,CYBER GATEWAY twd JNTU
5dtFSqm8,Hitech City,Hitech City,17.45208993,78.38144436,HITECH City twd JNTU
NW82gWib,Chandranaik Thanda,Chandranaik Thanda,17.46644975,78.38583695,CHANDRANAIK THANDA twd JNTU
5VNDEERp,Kphb 4Th Phase,Kphb 4Th Phase,17.473316,78.387581,KPHB Fourth Phase twd JNTU
uJLcn4ex,Forum Mall,Forum Mall,17.48400235,78.3896935,FORUM MALL twd JNTU
AfJsC7EZ,Kphb Colony,Kphb Colony,17.4876248,78.39127865,KPHB COLONY MIG twd JNTU
vWcb41Po,Jntu,Jntu,17.4946522,78.39452148,JNTU twd RGIA
ylD4PnpR,Kphb Colony,Kphb Colony,17.48739979,78.39145636,KPHB COLONY MIG twd Cyber Towers
ssSukcjp,Forum Mall,Forum Mall,17.48360069,78.38981152,FORUM Mall twd Gachibowli
5nt9SGLm,Kphb 4Th Phase,Kphb 4Th Phase,17.473173,78.387857,KPHB Fourth Phase twd Hitech City
otPERE6r,Chandranaik Thanda,Chandranaik Thanda,17.46649766,78.38593841,CHANDRANAIK THANDA twd Hitech City
92l2TILC,Hitech City,Hitech City,17.450868,78.380396,CYBER TOWERS twd RGIA
rix52axq,Tcs Deccan Park,Tcs Deccan Park,17.44630199,78.37762356,TCS Deccan Park twd Biodiversity
CAUwEprs,Mind Space Centre,Mind Space Centre,17.44180064,78.37724201,MIND SPACE twd RGIA
qzyB7VzW,Ram Nagar,Ram Nagar,17.41086044,78.50725739,RAMNAGAR X RD twd Secunderabad
3AYvEzxc,Annamacharya College,Annamacharya College,17.303444,78.734889,ANNAMACHARYA College twd MGBS
xVl5TveO,Mount Opera,Mount Opera,17.306361,78.719611,MOUNT Opera twd MGBS
4f0toDsB,Juloor,Juloor,17.3826942,78.78634823,JULUR X Road twd Pochampally
VIW1xFb1,Khapraipalle,Khapraipalle,17.397,78.808,KAPRAIAPPLY
9FPJPFeu,Peddaravulapalle,Peddaravulapalle,17.408,78.835,PEDDA Ravulapally
9AHhWUQ5,Pedda Ravula Palle,Pedda Ravula Palle,17.40804661,78.83710834,PEDDA RAVULA PALLE
78WnlJ1a,Lingampally,Lingampally,17.49520733,78.3172601,LINGAMPALLY twd Koti
rhC1eEb8,Chinna Kondur,Chinna Kondur,17.299278,78.900798,CHINNA KODUR twd Valigonda
jD2Q10Nc,Peddakodur Kalan,Peddakodur Kalan,17.317341,78.903445,PEDDA KODURU twd Valigonda
AzuDsLCp,Nakkalagudem,Nakkalagudem,17.341927,78.917149,NAKKALAGUDEM twd Valigonda
pPUCIACA,Thummalaguda,Thummalaguda,17.332,79.053,THUMMALGUDA twd Dsnr
r9vV0q0c,Sangam,Sangam,17.36132291,78.93153192,SANGAM twd Dilsukhnagar
EEVgKBV9,Verkatpalle,Verkatpalle,17.345,78.943,VARKATPALLY
XiSQV35g,Nemili Kalawa Valigonda,Nemili Kalawa Valigonda,17.343,79.01,NEMILIKALUVA
hNXSsoVC,Gokaram X Road,Gokaram X Road,17.33369192,78.99753571,GOKARAM X ROAD twd Hyderabad
3sZ6V9Rr,Nagaram -Valigonda,Nagaram -Valigonda,17.35668034,79.02914017,NAGARAM Twd Bhuvnagiri
NwBvo5j5,Valigonda,Valigonda,17.37892086,79.01767904,VALIGONDA Bus Station
19BWVxTi,Gokaram,Gokaram,17.33369314,78.99746403,GOKARAM X RD twd Choutuppal
zeSxijPl,Verkatpalle,Verkatpalle,17.345,78.943,VARKATPALLY twd Dsnr
KIWkTW9j,Nakkalagudem,Nakkalagudem,17.34191,78.917177,NAKKALAGUDEM twd Choutuppal
1HnhDCTx,Peddakodur Kalan,Peddakodur Kalan,17.317421,78.903534,PEDDA KODURU twd Choutuppal
DeBjbZNi,Chinna Kondur,Chinna Kondur,17.299286,78.900862,CHINNA KODURU twd Choutuppal
HJpF0xl0,Devalamma Nagaram,Devalamma Nagaram,17.24376148,78.84563148,DEVALAMMANAGARAM twd Allapuram
6Rp2NGAM,Peepal Pahad,Peepal Pahad,17.22203229,78.84791136,PIPALPAHAD twd Allapuram
HEeSo7v7,Allapur-Choutuppal,Allapur-Choutuppal,17.21316773,78.83082032,ALLAPURAM twd Koyyalagudem
D1nNtrAD,Peepal Pahad,Peepal Pahad,17.22208012,78.84802093,PIPALPAHAD twd Koyyalagudem
CGbmEMkU,Devalamma Nagaram,Devalamma Nagaram,17.2438,78.8455,DEVALAMMANAGARAM twd Koyyalagudem
BF5azjDM,Bhimanpalli Pochampally,Bhimanpalli Pochampally,17.328,78.836,BHEEMANPALLI
vFPdATPq,Kanumukula,Kanumukula,17.33140288,78.83479535,KANUMUKULA twd Valigonda
WF2yY2PF,Jiblak Palle,Jiblak Palle,17.315,78.866,JIBLAPALLY
I3XicrxA,Dantur,Dantur,17.339,78.878,DANTHUR
fUfmoZHE,Vanka Mamidi,Vanka Mamidi,17.356,78.883,VANKA Mamidi
480EnC2b,Challavanigudem-Sangam,Challavanigudem-Sangam,17.3586167,78.89549364,CHALLAVANIGUDEM
r6z60Nrs,Dharma Reddy Palle,Dharma Reddy Palle,17.362,78.908,DHARMAREDDY Pally
t7uA0Fv3,Sangam,Sangam,17.362,78.933,SANGAM
63AxIWhN,Gokaram - Valigonda,Gokaram - Valigonda,17.34295999,78.9723713,GOKARNAM
ZsvC3U80,Gokaram X Road,Gokaram X Road,17.33360736,78.9972353,GOKARAM X ROAD twd Mothkur
2vsoUtP1,Golle Palle,Golle Palle,17.34244823,79.00962979,GOLLE Palle twd Valigonda
pqbvvyjJ,Nagaram -Valigonda,Nagaram -Valigonda,17.357,79.029,NAGARAM twd Valigonda
hjrAUmyR,Nagaram -Valigonda,Nagaram -Valigonda,17.35661274,79.02925886,NAGARAM Twd Nalgonda
yXNLMXn5,Thummalaguda,Thummalaguda,17.332,79.053,THUMMALGUDA
v3ABiN9o,Bogaram,Bogaram,17.3052859,79.0729041,BOGARAM twd Bhuvanagiri
lP7ruqa7,Ramannapet,Ramannapet,17.2858394,79.09431517,RAMANNAPETA Bus Station
odDXDsyz,Neernemula,Neernemula,17.317,79.094,NEERNEMULA
fq3l5WLl,Shobhanadripuram,Shobhanadripuram,17.35,79.095,SHOBHANADRIPURAM
0BbhvqxN,Laxmapur,Laxmapur,17.349,79.116,LAXMAPURAM twd Dsnr
h4lAxISv,Shobhanadripuram,Shobhanadripuram,17.351,79.096,SHOBHANADRIPURAM twd Dsnr
K4RKzDkk,Neernemula,Neernemula,17.317,79.094,NEERNEMULA twd Dsnr
WxfcsajW,Valigonda,Valigonda,17.37832197,79.01797145,VALIGONDA twd Dilsukhnagar
JLwoEXAb,Nagaram -Valigonda,Nagaram -Valigonda,17.35638807,79.02891756,NAGARAM twd Dilsukhnagar
DoKUFXnd,Golle Palle,Golle Palle,17.342457,79.009793,GOLLE Palle twd Dilsukhnagar
KAZ7FZta,Gokaram - Valigonda,Gokaram - Valigonda,17.34288316,78.97242495,GOKARNAM twd Dilsukhanagar
qm26kVJC,Dharma Reddy Palle,Dharma Reddy Palle,17.361,78.909,DHARMAREDDY Pally twd Dsnr
fED3QI3S,Challavanigudem-Sangam,Challavanigudem-Sangam,17.35846727,78.89553672,SALONIGUDEM twd Dilsukhnagar
umu2SyuE,Vanka Mamidi,Vanka Mamidi,17.357,78.883,VANKAMAMIDI twd Dsnr
7Hmt0KFT,Dantur,Dantur,17.34309593,78.86300938,DANTHUR twd Dilshuknagar
5oLHlfUS,Jiblak Palle,Jiblak Palle,17.31566854,78.86531339,JIBLAK Palle twd Dilsukhnagar
VGeut10R,Kanumukula,Kanumukula,17.33139779,78.83464784,KANUMUKULA twd Dsnr
